Titre de tracé : 11015765;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 11015765)
18;07/17/2020;18:00:00;19.282
19;07/17/2020;20:00:00;18.236
20;07/17/2020;22:00:00;16.903
21;07/18/2020;00:00:00;15.664
22;07/18/2020;02:00:00;14.613
23;07/18/2020;04:00:00;13.076
24;07/18/2020;06:00:00;12.207
25;07/18/2020;08:00:00;11.431
26;07/18/2020;10:00:00;11.528
27;07/18/2020;12:00:00;11.916
28;07/18/2020;14:00:00;13.750
29;07/18/2020;16:00:00;16.999
30;07/18/2020;18:00:00;28.258
31;07/18/2020;20:00:00;19.567
32;07/18/2020;22:00:00;17.570
33;07/19/2020;00:00:00;16.427
34;07/19/2020;02:00:00;14.804
35;07/19/2020;04:00:00;13.461
36;07/19/2020;06:00:00;12.207
37;07/19/2020;08:00:00;11.625
38;07/19/2020;10:00:00;11.528
39;07/19/2020;12:00:00;11.819
40;07/19/2020;14:00:00;13.750
41;07/19/2020;16:00:00;16.618
42;07/19/2020;18:00:00;18.045
43;07/19/2020;20:00:00;17.094
44;07/19/2020;22:00:00;15.760
45;07/20/2020;00:00:00;14.325
46;07/20/2020;02:00:00;13.365
47;07/20/2020;04:00:00;12.304
48;07/20/2020;06:00:00;11.236
49;07/20/2020;08:00:00;10.651
50;07/20/2020;10:00:00;10.748
51;07/20/2020;12:00:00;11.139
52;07/20/2020;14:00:00;13.269
53;07/20/2020;16:00:00;16.523
54;07/20/2020;18:00:00;29.352
55;07/20/2020;20:00:00;20.234
56;07/20/2020;22:00:00;18.331
57;07/21/2020;00:00:00;16.618
58;07/21/2020;02:00:00;15.187
59;07/21/2020;04:00:00;14.038
60;07/21/2020;06:00:00;13.076
61;07/21/2020;08:00:00;12.980
62;07/21/2020;10:00:00;13.269
63;07/21/2020;12:00:00;14.038
64;07/21/2020;14:00:00;15.378
65;07/21/2020;16:00:00;16.808
66;07/21/2020;18:00:00;18.806
67;07/21/2020;20:00:00;17.284
68;07/21/2020;22:00:00;15.951
69;07/22/2020;00:00:00;14.804
70;07/22/2020;02:00:00;13.461
71;07/22/2020;04:00:00;12.401
72;07/22/2020;06:00:00;11.722
73;07/22/2020;08:00:00;11.528
74;07/22/2020;10:00:00;11.916
75;07/22/2020;12:00:00;12.497
76;07/22/2020;14:00:00;14.421
77;07/22/2020;16:00:00;15.760
78;07/22/2020;18:00:00;15.855
79;07/22/2020;20:00:00;13.942
80;07/22/2020;22:00:00;12.594
81;07/23/2020;00:00:00;12.110
82;07/23/2020;02:00:00;11.236
83;07/23/2020;04:00:00;10.553
84;07/23/2020;06:00:00;9.866
85;07/23/2020;08:00:00;9.472
86;07/23/2020;10:00:00;9.669
87;07/23/2020;12:00:00;10.161
88;07/23/2020;14:00:00;12.110
89;07/23/2020;16:00:00;15.091
90;07/23/2020;18:00:00;21.282
91;07/23/2020;20:00:00;17.855
92;07/23/2020;22:00:00;16.237
93;07/24/2020;00:00:00;14.230
94;07/24/2020;02:00:00;13.365
95;07/24/2020;04:00:00;12.207
96;07/24/2020;06:00:00;11.431
97;07/24/2020;08:00:00;10.748
98;07/24/2020;10:00:00;10.651
99;07/24/2020;12:00:00;11.139
100;07/24/2020;14:00:00;12.207
101;07/24/2020;16:00:00;13.269
102;07/24/2020;18:00:00;14.517
103;07/24/2020;20:00:00;13.076
104;07/24/2020;22:00:00;12.013
105;07/25/2020;00:00:00;10.944
106;07/25/2020;02:00:00;9.866
107;07/25/2020;04:00:00;9.275
108;07/25/2020;06:00:00;8.581
109;07/25/2020;08:00:00;8.082
110;07/25/2020;10:00:00;8.182
111;07/25/2020;12:00:00;8.680
112;07/25/2020;14:00:00;10.651
113;07/25/2020;16:00:00;13.750
114;07/25/2020;18:00:00;24.062
115;07/25/2020;20:00:00;16.713
116;07/25/2020;22:00:00;15.282
117;07/26/2020;00:00:00;13.942
118;07/26/2020;02:00:00;12.690
119;07/26/2020;04:00:00;12.013
120;07/26/2020;06:00:00;11.139
121;07/26/2020;08:00:00;10.553
122;07/26/2020;10:00:00;10.846
123;07/26/2020;12:00:00;11.722
124;07/26/2020;14:00:00;12.787
125;07/26/2020;16:00:00;13.461
126;07/26/2020;18:00:00;19.567
127;07/26/2020;20:00:00;15.187
128;07/26/2020;22:00:00;13.942
129;07/27/2020;00:00:00;12.883
130;07/27/2020;02:00:00;11.819
131;07/27/2020;04:00:00;11.041
132;07/27/2020;06:00:00;10.357
133;07/27/2020;08:00:00;9.965
134;07/27/2020;10:00:00;10.063
135;07/27/2020;12:00:00;10.553
136;07/27/2020;14:00:00;12.594
137;07/27/2020;16:00:00;16.046
138;07/27/2020;18:00:00;29.053
139;07/27/2020;20:00:00;19.948
140;07/27/2020;22:00:00;18.236
141;07/28/2020;00:00:00;16.713
142;07/28/2020;02:00:00;15.664
143;07/28/2020;04:00:00;14.421
144;07/28/2020;06:00:00;13.654
145;07/28/2020;08:00:00;13.269
146;07/28/2020;10:00:00;12.980
147;07/28/2020;12:00:00;13.750
148;07/28/2020;14:00:00;15.569
149;07/28/2020;16:00:00;17.284
150;07/28/2020;18:00:00;17.379
151;07/28/2020;20:00:00;15.760
152;07/28/2020;22:00:00;14.613
153;07/29/2020;00:00:00;13.750
154;07/29/2020;02:00:00;13.076
155;07/29/2020;04:00:00;12.594
156;07/29/2020;06:00:00;12.110
157;07/29/2020;08:00:00;11.916
158;07/29/2020;10:00:00;12.110
159;07/29/2020;12:00:00;12.787
160;07/29/2020;14:00:00;14.230
161;07/29/2020;16:00:00;15.187
162;07/29/2020;18:00:00;17.570
163;07/29/2020;20:00:00;16.332
164;07/29/2020;22:00:00;15.473
165;07/30/2020;00:00:00;14.421
166;07/30/2020;02:00:00;13.558
167;07/30/2020;04:00:00;12.883
168;07/30/2020;06:00:00;12.401
169;07/30/2020;08:00:00;12.013
170;07/30/2020;10:00:00;12.110
171;07/30/2020;12:00:00;13.076
172;07/30/2020;14:00:00;15.187
173;07/30/2020;16:00:00;17.284
174;07/30/2020;18:00:00;17.475
175;07/30/2020;20:00:00;14.613
176;07/30/2020;22:00:00;13.365
177;07/31/2020;00:00:00;12.207
178;07/31/2020;02:00:00;11.625
179;07/31/2020;04:00:00;11.041
180;07/31/2020;06:00:00;10.553
181;07/31/2020;08:00:00;10.455
182;07/31/2020;10:00:00;10.651
183;07/31/2020;12:00:00;11.431
184;07/31/2020;14:00:00;13.269
185;07/31/2020;16:00:00;16.427
186;07/31/2020;18:00:00;21.760
187;07/31/2020;20:00:00;17.950
188;07/31/2020;22:00:00;16.713
189;08/01/2020;00:00:00;15.378
190;08/01/2020;02:00:00;14.325
191;08/01/2020;04:00:00;13.461
192;08/01/2020;06:00:00;12.883
193;08/01/2020;08:00:00;12.497
194;08/01/2020;10:00:00;12.690
195;08/01/2020;12:00:00;13.269
196;08/01/2020;14:00:00;14.996
197;08/01/2020;16:00:00;17.760
198;08/01/2020;18:00:00;23.966
199;08/01/2020;20:00:00;20.615
200;08/01/2020;22:00:00;18.045
201;08/02/2020;00:00:00;15.855
202;08/02/2020;02:00:00;14.325
203;08/02/2020;04:00:00;13.173
204;08/02/2020;06:00:00;12.304
205;08/02/2020;08:00:00;11.722
206;08/02/2020;10:00:00;11.431
207;08/02/2020;12:00:00;11.625
208;08/02/2020;14:00:00;13.365
209;08/02/2020;16:00:00;16.618
210;08/02/2020;18:00:00;17.760
211;08/02/2020;20:00:00;16.999
212;08/02/2020;22:00:00;15.569
213;08/03/2020;00:00:00;14.613
214;08/03/2020;02:00:00;13.654
215;08/03/2020;04:00:00;12.401
216;08/03/2020;06:00:00;11.625
217;08/03/2020;08:00:00;11.334
218;08/03/2020;10:00:00;11.528
219;08/03/2020;12:00:00;12.207
220;08/03/2020;14:00:00;12.883
221;08/03/2020;16:00:00;13.173
222;08/03/2020;18:00:00;11.722
223;08/03/2020;20:00:00;9.965
224;08/03/2020;22:00:00;8.481
225;08/04/2020;00:00:00;7.682
226;08/04/2020;02:00:00;7.079
227;08/04/2020;04:00:00;6.471
228;08/04/2020;06:00:00;5.757
229;08/04/2020;08:00:00;5.347
230;08/04/2020;10:00:00;4.934
231;08/04/2020;12:00:00;5.552
232;08/04/2020;14:00:00;7.481
233;08/04/2020;16:00:00;10.455
234;08/04/2020;18:00:00;20.996
235;08/04/2020;20:00:00;13.173
236;08/04/2020;22:00:00;11.625
237;08/05/2020;00:00:00;10.357
238;08/05/2020;02:00:00;9.275
239;08/05/2020;04:00:00;8.082
240;08/05/2020;06:00:00;7.582
241;08/05/2020;08:00:00;7.079
242;08/05/2020;10:00:00;7.280
243;08/05/2020;12:00:00;7.782
244;08/05/2020;14:00:00;9.965
245;08/05/2020;16:00:00;13.654
246;08/05/2020;18:00:00;25.222
247;08/05/2020;20:00:00;17.665
248;08/05/2020;22:00:00;15.664
249;08/06/2020;00:00:00;14.134
250;08/06/2020;02:00:00;12.980
251;08/06/2020;04:00:00;11.819
252;08/06/2020;06:00:00;10.846
253;08/06/2020;08:00:00;10.161
254;08/06/2020;10:00:00;10.161
255;08/06/2020;12:00:00;10.553
256;08/06/2020;14:00:00;12.497
257;08/06/2020;16:00:00;15.951
258;08/06/2020;18:00:00;27.862
259;08/06/2020;20:00:00;19.948
260;08/06/2020;22:00:00;17.950
261;08/07/2020;00:00:00;16.141
262;08/07/2020;02:00:00;14.900
263;08/07/2020;04:00:00;13.846
264;08/07/2020;06:00:00;12.883
265;08/07/2020;08:00:00;12.207
266;08/07/2020;10:00:00;12.110
267;08/07/2020;12:00:00;12.401
268;08/07/2020;14:00:00;14.134
269;08/07/2020;16:00:00;17.665
270;08/07/2020;18:00:00;28.555
271;08/07/2020;20:00:00;20.329
272;08/07/2020;22:00:00;18.521
273;08/08/2020;00:00:00;16.903
274;08/08/2020;02:00:00;15.473
275;08/08/2020;04:00:00;14.325
276;08/08/2020;06:00:00;13.461
277;08/08/2020;08:00:00;12.883
278;08/08/2020;10:00:00;12.690
279;08/08/2020;12:00:00;12.980
280;08/08/2020;14:00:00;14.996
281;08/08/2020;16:00:00;18.140
282;08/08/2020;18:00:00;29.053
283;08/08/2020;20:00:00;21.091
284;08/08/2020;22:00:00;19.377
285;08/09/2020;00:00:00;17.760
286;08/09/2020;02:00:00;16.427
287;08/09/2020;04:00:00;15.282
288;08/09/2020;06:00:00;14.325
289;08/09/2020;08:00:00;13.461
290;08/09/2020;10:00:00;13.558
291;08/09/2020;12:00:00;13.846
292;08/09/2020;14:00:00;15.760
293;08/09/2020;16:00:00;19.472
294;08/09/2020;18:00:00;20.996
295;08/09/2020;20:00:00;19.948
296;08/09/2020;22:00:00;18.616
297;08/10/2020;00:00:00;17.379
298;08/10/2020;02:00:00;16.141
299;08/10/2020;04:00:00;15.091
300;08/10/2020;06:00:00;14.230
301;08/10/2020;08:00:00;13.750
302;08/10/2020;10:00:00;13.846
303;08/10/2020;12:00:00;14.421
304;08/10/2020;14:00:00;15.951
305;08/10/2020;16:00:00;16.332
306;08/10/2020;18:00:00;14.709
307;08/10/2020;20:00:00;13.461
308;08/10/2020;22:00:00;12.401
309;08/11/2020;00:00:00;11.528
310;08/11/2020;02:00:00;10.944
311;08/11/2020;04:00:00;10.553
312;08/11/2020;06:00:00;10.259
313;08/11/2020;08:00:00;10.161
314;08/11/2020;10:00:00;10.259
315;08/11/2020;12:00:00;11.041
316;08/11/2020;14:00:00;13.173
317;08/11/2020;16:00:00;15.378
318;08/11/2020;18:00:00;14.804
319;08/11/2020;20:00:00;13.942
320;08/11/2020;22:00:00;13.269
321;08/12/2020;00:00:00;12.304
322;08/12/2020;02:00:00;11.528
323;08/12/2020;04:00:00;10.846
324;08/12/2020;06:00:00;10.357
325;08/12/2020;08:00:00;10.063
326;08/12/2020;10:00:00;10.259
327;08/12/2020;12:00:00;11.041
328;08/12/2020;14:00:00;13.269
329;08/12/2020;16:00:00;16.046
330;08/12/2020;18:00:00;18.331
331;08/12/2020;20:00:00;17.094
332;08/12/2020;22:00:00;15.760
333;08/13/2020;00:00:00;14.613
334;08/13/2020;02:00:00;13.846
335;08/13/2020;04:00:00;13.076
336;08/13/2020;06:00:00;12.497
337;08/13/2020;08:00:00;12.013
338;08/13/2020;10:00:00;11.819
339;08/13/2020;12:00:00;12.110
340;08/13/2020;14:00:00;13.461
341;08/13/2020;16:00:00;14.709
342;08/13/2020;18:00:00;14.709
343;08/13/2020;20:00:00;13.942
344;08/13/2020;22:00:00;12.980
345;08/14/2020;00:00:00;12.110
346;08/14/2020;02:00:00;11.431
347;08/14/2020;04:00:00;10.846
348;08/14/2020;06:00:00;10.455
349;08/14/2020;08:00:00;9.965
350;08/14/2020;10:00:00;10.063
351;08/14/2020;12:00:00;10.357
352;08/14/2020;14:00:00;12.207
353;08/14/2020;16:00:00;14.517
354;08/14/2020;18:00:00;21.473
355;08/14/2020;20:00:00;15.187
356;08/14/2020;22:00:00;14.038
357;08/15/2020;00:00:00;12.690
358;08/15/2020;02:00:00;11.625
359;08/15/2020;04:00:00;10.553
360;08/15/2020;06:00:00;9.866
361;08/15/2020;08:00:00;9.275
362;08/15/2020;10:00:00;9.275
363;08/15/2020;12:00:00;9.669
364;08/15/2020;14:00:00;11.819
365;08/15/2020;16:00:00;14.996
366;08/15/2020;18:00:00;23.773
367;08/15/2020;20:00:00;16.808
368;08/15/2020;22:00:00;15.378
369;08/16/2020;00:00:00;13.750
370;08/16/2020;02:00:00;12.497
371;08/16/2020;04:00:00;11.431
372;08/16/2020;06:00:00;10.651
373;08/16/2020;08:00:00;10.063
374;08/16/2020;10:00:00;10.259
375;08/16/2020;12:00:00;10.944
376;08/16/2020;14:00:00;12.110
377;08/16/2020;16:00:00;13.942
378;08/16/2020;18:00:00;15.091
379;08/16/2020;20:00:00;14.421
380;08/16/2020;22:00:00;13.558
381;08/17/2020;00:00:00;12.207
382;08/17/2020;02:00:00;11.334
383;08/17/2020;04:00:00;10.553
384;08/17/2020;06:00:00;10.063
385;08/17/2020;08:00:00;9.669
386;08/17/2020;10:00:00;9.965
387;08/17/2020;12:00:00;10.944
388;08/17/2020;14:00:00;12.787
389;08/17/2020;16:00:00;14.038
390;08/17/2020;18:00:00;14.613
391;08/17/2020;20:00:00;13.365
392;08/17/2020;22:00:00;12.594
393;08/18/2020;00:00:00;11.916
394;08/18/2020;02:00:00;11.334
395;08/18/2020;04:00:00;10.748
396;08/18/2020;06:00:00;10.357
397;08/18/2020;08:00:00;9.768
398;08/18/2020;10:00:00;9.571
399;08/18/2020;12:00:00;9.866
400;08/18/2020;14:00:00;11.431
401;08/18/2020;16:00:00;13.846
402;08/18/2020;18:00:00;17.379
403;08/18/2020;20:00:00;14.134
404;08/18/2020;22:00:00;12.883
405;08/19/2020;00:00:00;11.722
406;08/19/2020;02:00:00;10.651
407;08/19/2020;04:00:00;9.768
408;08/19/2020;06:00:00;9.176
409;08/19/2020;08:00:00;8.581
410;08/19/2020;10:00:00;8.581
411;08/19/2020;12:00:00;9.077
412;08/19/2020;14:00:00;11.041
413;08/19/2020;16:00:00;14.325
414;08/19/2020;18:00:00;22.333
415;08/19/2020;20:00:00;16.903
416;08/19/2020;22:00:00;15.187
417;08/20/2020;00:00:00;13.942
418;08/20/2020;02:00:00;12.980
419;08/20/2020;04:00:00;11.819
420;08/20/2020;06:00:00;11.236
421;08/20/2020;08:00:00;10.846
422;08/20/2020;10:00:00;10.944
423;08/20/2020;12:00:00;11.236
424;08/20/2020;14:00:00;13.269
425;08/20/2020;16:00:00;16.808
426;08/20/2020;18:00:00;19.282
427;08/20/2020;20:00:00;17.094
428;08/20/2020;22:00:00;15.664
429;08/21/2020;00:00:00;14.517
430;08/21/2020;02:00:00;13.654
431;08/21/2020;04:00:00;12.787
432;08/21/2020;06:00:00;12.013
433;08/21/2020;08:00:00;11.334
434;08/21/2020;10:00:00;11.334
435;08/21/2020;12:00:00;11.819
436;08/21/2020;14:00:00;13.750
437;08/21/2020;16:00:00;16.903
438;08/21/2020;18:00:00;23.484
439;08/21/2020;20:00:00;19.377
440;08/21/2020;22:00:00;17.665
441;08/22/2020;00:00:00;16.237
442;08/22/2020;02:00:00;15.091
443;08/22/2020;04:00:00;14.038
444;08/22/2020;06:00:00;13.173
445;08/22/2020;08:00:00;12.594
446;08/22/2020;10:00:00;12.690
447;08/22/2020;12:00:00;13.365
448;08/22/2020;14:00:00;14.134
449;08/22/2020;16:00:00;16.618
450;08/22/2020;18:00:00;23.100
451;08/22/2020;20:00:00;19.092
452;08/22/2020;22:00:00;17.189
453;08/23/2020;00:00:00;15.569
454;08/23/2020;02:00:00;14.421
455;08/23/2020;04:00:00;13.269
456;08/23/2020;06:00:00;12.304
457;08/23/2020;08:00:00;11.528
458;08/23/2020;10:00:00;11.334
459;08/23/2020;12:00:00;11.625
460;08/23/2020;14:00:00;13.269
461;08/23/2020;16:00:00;16.237
462;08/23/2020;18:00:00;19.853
463;08/23/2020;20:00:00;17.950
464;08/23/2020;22:00:00;16.237
465;08/24/2020;00:00:00;14.900
466;08/24/2020;02:00:00;13.365
467;08/24/2020;04:00:00;12.207
468;08/24/2020;06:00:00;11.334
469;08/24/2020;08:00:00;10.846
470;08/24/2020;10:00:00;10.944
471;08/24/2020;12:00:00;11.431
472;08/24/2020;14:00:00;13.173
473;08/24/2020;16:00:00;15.760
474;08/24/2020;18:00:00;20.329
475;08/24/2020;20:00:00;18.331
476;08/24/2020;22:00:00;16.046
477;08/25/2020;00:00:00;14.613
478;08/25/2020;02:00:00;13.269
479;08/25/2020;04:00:00;12.207
480;08/25/2020;06:00:00;11.334
481;08/25/2020;08:00:00;10.846
482;08/25/2020;10:00:00;10.748
483;08/25/2020;12:00:00;11.139
484;08/25/2020;14:00:00;12.787
485;08/25/2020;16:00:00;16.141
486;08/25/2020;18:00:00;21.187
487;08/25/2020;20:00:00;19.187
488;08/25/2020;22:00:00;17.570
489;08/26/2020;00:00:00;16.141
490;08/26/2020;02:00:00;14.996
491;08/26/2020;04:00:00;13.654
492;08/26/2020;06:00:00;12.690
493;08/26/2020;08:00:00;12.304
494;08/26/2020;10:00:00;12.207
495;08/26/2020;12:00:00;12.690
496;08/26/2020;14:00:00;14.325
497;08/26/2020;16:00:00;17.189
498;08/26/2020;18:00:00;20.805
499;08/26/2020;20:00:00;18.331
500;08/26/2020;22:00:00;17.094
501;08/27/2020;00:00:00;15.664
502;08/27/2020;02:00:00;14.517
503;08/27/2020;04:00:00;13.365
504;08/27/2020;06:00:00;12.401
505;08/27/2020;08:00:00;11.819
506;08/27/2020;10:00:00;11.916
507;08/27/2020;12:00:00;12.207
508;08/27/2020;14:00:00;14.325
509;08/27/2020;16:00:00;17.570
510;08/27/2020;18:00:00;21.282
511;08/27/2020;20:00:00;19.092
512;08/27/2020;22:00:00;17.570
513;08/28/2020;00:00:00;16.141
514;08/28/2020;02:00:00;15.091
515;08/28/2020;04:00:00;13.942
516;08/28/2020;06:00:00;12.980
517;08/28/2020;08:00:00;12.013
518;08/28/2020;10:00:00;12.013
519;08/28/2020;12:00:00;12.401
520;08/28/2020;14:00:00;12.401
521;08/28/2020;16:00:00;12.013
522;08/28/2020;18:00:00;11.431
523;08/28/2020;20:00:00;11.041
524;08/28/2020;22:00:00;10.553
525;08/29/2020;00:00:00;9.866
526;08/29/2020;02:00:00;9.275
527;08/29/2020;04:00:00;8.978
528;08/29/2020;06:00:00;8.680
529;08/29/2020;08:00:00;8.481
530;08/29/2020;10:00:00;8.282
531;08/29/2020;12:00:00;8.282
532;08/29/2020;14:00:00;8.382
533;08/29/2020;16:00:00;8.978
534;08/29/2020;18:00:00;9.176
535;08/29/2020;20:00:00;8.879
536;08/29/2020;22:00:00;8.581
537;08/30/2020;00:00:00;8.282
538;08/30/2020;02:00:00;8.082
539;08/30/2020;04:00:00;7.381
540;08/30/2020;06:00:00;6.978
541;08/30/2020;08:00:00;6.370
542;08/30/2020;10:00:00;6.268
543;08/30/2020;12:00:00;6.978
544;08/30/2020;14:00:00;8.182
545;08/30/2020;16:00:00;9.176
546;08/30/2020;18:00:00;9.472
547;08/30/2020;20:00:00;9.077
548;08/30/2020;22:00:00;8.382
549;08/31/2020;00:00:00;7.582
550;08/31/2020;02:00:00;6.877
551;08/31/2020;04:00:00;5.962
552;08/31/2020;06:00:00;5.244
553;08/31/2020;08:00:00;4.727
554;08/31/2020;10:00:00;5.244
555;08/31/2020;12:00:00;5.860
556;08/31/2020;14:00:00;7.381
557;08/31/2020;16:00:00;9.866
558;08/31/2020;18:00:00;10.259
559;08/31/2020;20:00:00;9.275
560;08/31/2020;22:00:00;8.182
561;09/01/2020;00:00:00;7.381
562;09/01/2020;02:00:00;6.674
563;09/01/2020;04:00:00;5.757
564;09/01/2020;06:00:00;5.244
565;09/01/2020;08:00:00;4.623
566;09/01/2020;10:00:00;4.831
567;09/01/2020;12:00:00;5.244
568;09/01/2020;14:00:00;7.179
569;09/01/2020;16:00:00;10.651
570;09/01/2020;18:00:00;12.980
571;09/01/2020;20:00:00;12.013
572;09/01/2020;22:00:00;10.846
573;09/02/2020;00:00:00;9.965
574;09/02/2020;02:00:00;8.879
575;09/02/2020;04:00:00;8.082
576;09/02/2020;06:00:00;6.978
577;09/02/2020;08:00:00;6.268
578;09/02/2020;10:00:00;6.471
579;09/02/2020;12:00:00;6.877
580;09/02/2020;14:00:00;8.779
581;09/02/2020;16:00:00;10.748
582;09/02/2020;18:00:00;11.431
583;09/02/2020;20:00:00;10.651
584;09/02/2020;22:00:00;9.768
585;09/03/2020;00:00:00;9.176
586;09/03/2020;02:00:00;8.680
587;09/03/2020;04:00:00;8.082
588;09/03/2020;06:00:00;7.280
589;09/03/2020;08:00:00;6.573
590;09/03/2020;10:00:00;6.370
591;09/03/2020;12:00:00;6.674
592;09/03/2020;14:00:00;8.581
593;09/03/2020;16:00:00;12.013
594;09/03/2020;18:00:00;16.523
595;09/03/2020;20:00:00;15.091
596;09/03/2020;22:00:00;13.654
597;09/04/2020;00:00:00;12.304
598;09/04/2020;02:00:00;11.236
599;09/04/2020;04:00:00;10.161
600;09/04/2020;06:00:00;9.571
601;09/04/2020;08:00:00;9.176
602;09/04/2020;10:00:00;9.275
603;09/04/2020;12:00:00;9.965
604;09/04/2020;14:00:00;11.819
605;09/04/2020;16:00:00;15.091
606;09/04/2020;18:00:00;18.426
607;09/04/2020;20:00:00;16.808
608;09/04/2020;22:00:00;15.091
609;09/05/2020;00:00:00;13.750
610;09/05/2020;02:00:00;12.690
611;09/05/2020;04:00:00;11.819
612;09/05/2020;06:00:00;10.944
613;09/05/2020;08:00:00;10.455
614;09/05/2020;10:00:00;10.357
615;09/05/2020;12:00:00;10.651
616;09/05/2020;14:00:00;12.401
617;09/05/2020;16:00:00;15.473
618;09/05/2020;18:00:00;16.618
619;09/05/2020;20:00:00;14.996
620;09/05/2020;22:00:00;13.654
621;09/06/2020;00:00:00;12.497
622;09/06/2020;02:00:00;11.334
623;09/06/2020;04:00:00;10.553
624;09/06/2020;06:00:00;9.768
625;09/06/2020;08:00:00;8.978
626;09/06/2020;10:00:00;8.978
627;09/06/2020;12:00:00;9.275
628;09/06/2020;14:00:00;10.846
629;09/06/2020;16:00:00;13.942
630;09/06/2020;18:00:00;15.091
631;09/06/2020;20:00:00;13.750
632;09/06/2020;22:00:00;12.594
633;09/07/2020;00:00:00;11.625
634;09/07/2020;02:00:00;10.651
635;09/07/2020;04:00:00;9.571
636;09/07/2020;06:00:00;8.382
637;09/07/2020;08:00:00;8.182
638;09/07/2020;10:00:00;8.481
639;09/07/2020;12:00:00;9.176
640;09/07/2020;14:00:00;10.651
641;09/07/2020;16:00:00;13.750
642;09/07/2020;18:00:00;15.378
643;09/07/2020;20:00:00;14.613
644;09/07/2020;22:00:00;13.654
645;09/08/2020;00:00:00;12.497
646;09/08/2020;02:00:00;11.139
647;09/08/2020;04:00:00;10.161
648;09/08/2020;06:00:00;9.275
649;09/08/2020;08:00:00;8.680
650;09/08/2020;10:00:00;8.779
651;09/08/2020;12:00:00;8.978
652;09/08/2020;14:00:00;10.651
653;09/08/2020;16:00:00;13.750
654;09/08/2020;18:00:00;17.950
655;09/08/2020;20:00:00;16.237
656;09/08/2020;22:00:00;14.804
657;09/09/2020;00:00:00;13.558
658;09/09/2020;02:00:00;12.594
659;09/09/2020;04:00:00;11.625
660;09/09/2020;06:00:00;10.748
661;09/09/2020;08:00:00;10.063
662;09/09/2020;10:00:00;9.965
663;09/09/2020;12:00:00;10.357
664;09/09/2020;14:00:00;11.041
665;09/09/2020;16:00:00;12.110
666;09/09/2020;18:00:00;12.980
667;09/09/2020;20:00:00;12.304
668;09/09/2020;22:00:00;11.819
669;09/10/2020;00:00:00;11.139
670;09/10/2020;02:00:00;10.651
671;09/10/2020;04:00:00;10.357
672;09/10/2020;06:00:00;9.669
673;09/10/2020;08:00:00;9.077
674;09/10/2020;10:00:00;9.275
675;09/10/2020;12:00:00;9.965
676;09/10/2020;14:00:00;11.431
677;09/10/2020;16:00:00;13.365
678;09/10/2020;18:00:00;14.134
679;09/10/2020;20:00:00;12.980
680;09/10/2020;22:00:00;12.497
681;09/11/2020;00:00:00;11.722
682;09/11/2020;02:00:00;10.846
683;09/11/2020;04:00:00;10.357
684;09/11/2020;06:00:00;9.965
685;09/11/2020;08:00:00;9.571
686;09/11/2020;10:00:00;9.669
687;09/11/2020;12:00:00;10.259
688;09/11/2020;14:00:00;10.748
689;09/11/2020;16:00:00;11.334
690;09/11/2020;18:00:00;11.625
691;09/11/2020;20:00:00;11.139
692;09/11/2020;22:00:00;10.748
693;09/12/2020;00:00:00;10.259
694;09/12/2020;02:00:00;9.669
695;09/12/2020;04:00:00;9.176
696;09/12/2020;06:00:00;8.680
697;09/12/2020;08:00:00;8.382
698;09/12/2020;10:00:00;8.481
699;09/12/2020;12:00:00;9.373
700;09/12/2020;14:00:00;11.236
701;09/12/2020;16:00:00;12.980
702;09/12/2020;18:00:00;13.365
703;09/12/2020;20:00:00;12.690
704;09/12/2020;22:00:00;11.916
705;09/13/2020;00:00:00;11.139
706;09/13/2020;02:00:00;10.455
707;09/13/2020;04:00:00;9.965
708;09/13/2020;06:00:00;9.571
709;09/13/2020;08:00:00;9.275
710;09/13/2020;10:00:00;9.472
711;09/13/2020;12:00:00;10.063
712;09/13/2020;14:00:00;12.013
713;09/13/2020;16:00:00;15.282
714;09/13/2020;18:00:00;18.711
715;09/13/2020;20:00:00;17.475
716;09/13/2020;22:00:00;16.046
717;09/14/2020;00:00:00;14.804
718;09/14/2020;02:00:00;13.846
719;09/14/2020;04:00:00;12.883
720;09/14/2020;06:00:00;12.013
721;09/14/2020;08:00:00;11.236
722;09/14/2020;10:00:00;11.041
723;09/14/2020;12:00:00;11.431
724;09/14/2020;14:00:00;13.173
725;09/14/2020;16:00:00;16.332
726;09/14/2020;18:00:00;19.662
727;09/14/2020;20:00:00;17.950
728;09/14/2020;22:00:00;16.523
729;09/15/2020;00:00:00;15.282
730;09/15/2020;02:00:00;14.038
731;09/15/2020;04:00:00;12.883
732;09/15/2020;06:00:00;11.819
733;09/15/2020;08:00:00;10.944
734;09/15/2020;10:00:00;10.748
735;09/15/2020;12:00:00;10.846
736;09/15/2020;14:00:00;12.304
737;09/15/2020;16:00:00;15.378
738;09/15/2020;18:00:00;19.187
739;09/15/2020;20:00:00;17.379
740;09/15/2020;22:00:00;15.760
741;09/16/2020;00:00:00;14.517
742;09/16/2020;02:00:00;13.558
743;09/16/2020;04:00:00;12.497
744;09/16/2020;06:00:00;11.528
745;09/16/2020;08:00:00;10.846
746;09/16/2020;10:00:00;10.748
747;09/16/2020;12:00:00;11.041
748;09/16/2020;14:00:00;12.690
749;09/16/2020;16:00:00;15.855
750;09/16/2020;18:00:00;16.903
751;09/16/2020;20:00:00;14.613
