Titre de tracé : 11015761;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 11015761)
1502;12/03/2020;10:00:00;-1.228
1503;12/03/2020;12:00:00;-0.325
1504;12/03/2020;14:00:00;-0.213
1505;12/03/2020;16:00:00;-0.213
1506;12/03/2020;18:00:00;-0.437
1507;12/03/2020;20:00:00;-0.437
1508;12/03/2020;22:00:00;-0.549
1509;12/04/2020;00:00:00;-0.774
1510;12/04/2020;02:00:00;-0.887
1511;12/04/2020;04:00:00;-1.001
1512;12/04/2020;06:00:00;-1.114
1513;12/04/2020;08:00:00;-1.001
1514;12/04/2020;10:00:00;-0.774
1515;12/04/2020;12:00:00;-0.662
1516;12/04/2020;14:00:00;-0.549
1517;12/04/2020;16:00:00;-0.549
1518;12/04/2020;18:00:00;-0.549
1519;12/04/2020;20:00:00;-0.437
1520;12/04/2020;22:00:00;-0.437
1521;12/05/2020;00:00:00;-0.437
1522;12/05/2020;02:00:00;-0.437
1523;12/05/2020;04:00:00;-0.437
1524;12/05/2020;06:00:00;-0.437
1525;12/05/2020;08:00:00;-0.437
1526;12/05/2020;10:00:00;-0.437
1527;12/05/2020;12:00:00;-0.437
1528;12/05/2020;14:00:00;-0.437
1529;12/05/2020;16:00:00;-0.437
1530;12/05/2020;18:00:00;-0.437
1531;12/05/2020;20:00:00;-0.437
1532;12/05/2020;22:00:00;-0.437
1533;12/06/2020;00:00:00;-0.437
1534;12/06/2020;02:00:00;-0.437
1535;12/06/2020;04:00:00;-0.437
1536;12/06/2020;06:00:00;-0.437
1537;12/06/2020;08:00:00;-0.437
1538;12/06/2020;10:00:00;-0.437
1539;12/06/2020;12:00:00;-0.437
1540;12/06/2020;14:00:00;-0.325
1541;12/06/2020;16:00:00;-0.325
1542;12/06/2020;18:00:00;-0.325
1543;12/06/2020;20:00:00;-0.437
1544;12/06/2020;22:00:00;-0.437
1545;12/07/2020;00:00:00;-0.437
1546;12/07/2020;02:00:00;-0.437
1547;12/07/2020;04:00:00;-0.437
1548;12/07/2020;06:00:00;-0.437
1549;12/07/2020;08:00:00;-0.437
1550;12/07/2020;10:00:00;-0.437
1551;12/07/2020;12:00:00;-0.437
1552;12/07/2020;14:00:00;-0.437
1553;12/07/2020;16:00:00;-0.437
1554;12/07/2020;18:00:00;-0.437
1555;12/07/2020;20:00:00;-0.437
1556;12/07/2020;22:00:00;-0.549
1557;12/08/2020;00:00:00;-0.549
1558;12/08/2020;02:00:00;-0.437
1559;12/08/2020;04:00:00;-0.549
1560;12/08/2020;06:00:00;-0.437
1561;12/08/2020;08:00:00;-0.437
1562;12/08/2020;10:00:00;-0.549
1563;12/08/2020;12:00:00;-0.437
1564;12/08/2020;14:00:00;-0.437
1565;12/08/2020;16:00:00;-0.437
1566;12/08/2020;18:00:00;-0.437
1567;12/08/2020;20:00:00;-0.437
1568;12/08/2020;22:00:00;-0.437
1569;12/09/2020;00:00:00;-0.437
1570;12/09/2020;02:00:00;-0.437
1571;12/09/2020;04:00:00;-0.437
1572;12/09/2020;06:00:00;-0.437
1573;12/09/2020;08:00:00;-0.437
1574;12/09/2020;10:00:00;-0.437
1575;12/09/2020;12:00:00;-0.437
1576;12/09/2020;14:00:00;-0.437
1577;12/09/2020;16:00:00;-0.437
1578;12/09/2020;18:00:00;-0.437
1579;12/09/2020;20:00:00;-0.437
1580;12/09/2020;22:00:00;-0.437
1581;12/10/2020;00:00:00;-0.437
1582;12/10/2020;02:00:00;-0.549
1583;12/10/2020;04:00:00;-0.549
1584;12/10/2020;06:00:00;-0.549
1585;12/10/2020;08:00:00;-0.662
1586;12/10/2020;10:00:00;-0.662
1587;12/10/2020;12:00:00;-0.549
1588;12/10/2020;14:00:00;-0.549
1589;12/10/2020;16:00:00;-0.437
1590;12/10/2020;18:00:00;-0.437
1591;12/10/2020;20:00:00;-0.437
1592;12/10/2020;22:00:00;-0.549
1593;12/11/2020;00:00:00;-0.662
1594;12/11/2020;02:00:00;-0.662
1595;12/11/2020;04:00:00;-0.662
1596;12/11/2020;06:00:00;-0.662
1597;12/11/2020;08:00:00;-0.662
1598;12/11/2020;10:00:00;-0.662
1599;12/11/2020;12:00:00;-0.662
1600;12/11/2020;14:00:00;-0.662
1601;12/11/2020;16:00:00;-0.549
1602;12/11/2020;18:00:00;-0.549
1603;12/11/2020;20:00:00;-0.549
1604;12/11/2020;22:00:00;-0.549
1605;12/12/2020;00:00:00;-0.549
1606;12/12/2020;02:00:00;-0.437
1607;12/12/2020;04:00:00;-0.437
1608;12/12/2020;06:00:00;-0.437
1609;12/12/2020;08:00:00;-0.437
1610;12/12/2020;10:00:00;-0.437
1611;12/12/2020;12:00:00;-0.437
1612;12/12/2020;14:00:00;-0.437
1613;12/12/2020;16:00:00;-0.437
1614;12/12/2020;18:00:00;-0.325
1615;12/12/2020;20:00:00;-0.325
1616;12/12/2020;22:00:00;-0.325
1617;12/13/2020;00:00:00;-0.325
1618;12/13/2020;02:00:00;-0.325
1619;12/13/2020;04:00:00;-0.325
1620;12/13/2020;06:00:00;-0.325
1621;12/13/2020;08:00:00;-0.325
1622;12/13/2020;10:00:00;-0.325
1623;12/13/2020;12:00:00;-0.325
1624;12/13/2020;14:00:00;-0.325
1625;12/13/2020;16:00:00;-0.325
1626;12/13/2020;18:00:00;-0.325
1627;12/13/2020;20:00:00;-0.325
1628;12/13/2020;22:00:00;-0.325
1629;12/14/2020;00:00:00;-0.325
1630;12/14/2020;02:00:00;-0.325
1631;12/14/2020;04:00:00;-0.437
1632;12/14/2020;06:00:00;-0.325
1633;12/14/2020;08:00:00;-0.325
1634;12/14/2020;10:00:00;-0.437
1635;12/14/2020;12:00:00;-0.325
1636;12/14/2020;14:00:00;-0.325
1637;12/14/2020;16:00:00;-0.325
1638;12/14/2020;18:00:00;-0.325
1639;12/14/2020;20:00:00;-0.325
1640;12/14/2020;22:00:00;-0.325
1641;12/15/2020;00:00:00;-0.325
1642;12/15/2020;02:00:00;-0.325
1643;12/15/2020;04:00:00;-0.325
1644;12/15/2020;06:00:00;-0.325
1645;12/15/2020;08:00:00;-0.325
1646;12/15/2020;10:00:00;-0.325
1647;12/15/2020;12:00:00;-0.325
1648;12/15/2020;14:00:00;-0.213
1649;12/15/2020;16:00:00;-0.213
1650;12/15/2020;18:00:00;-0.213
1651;12/15/2020;20:00:00;-0.213
1652;12/15/2020;22:00:00;-0.213
1653;12/16/2020;00:00:00;-0.213
1654;12/16/2020;02:00:00;-0.213
1655;12/16/2020;04:00:00;-0.213
1656;12/16/2020;06:00:00;-0.213
1657;12/16/2020;08:00:00;-0.213
1658;12/16/2020;10:00:00;-0.213
1659;12/16/2020;12:00:00;-0.213
1660;12/16/2020;14:00:00;-0.213
1661;12/16/2020;16:00:00;-0.213
1662;12/16/2020;18:00:00;-0.213
1663;12/16/2020;20:00:00;-0.213
1664;12/16/2020;22:00:00;-0.213
1665;12/17/2020;00:00:00;-0.213
1666;12/17/2020;02:00:00;-0.213
1667;12/17/2020;04:00:00;-0.213
1668;12/17/2020;06:00:00;-0.325
1669;12/17/2020;08:00:00;-0.325
1670;12/17/2020;10:00:00;-0.325
1671;12/17/2020;12:00:00;-0.325
1672;12/17/2020;14:00:00;-0.325
1673;12/17/2020;16:00:00;-0.325
1674;12/17/2020;18:00:00;-0.213
1675;12/17/2020;20:00:00;-0.213
1676;12/17/2020;22:00:00;-0.325
1677;12/18/2020;00:00:00;-0.325
1678;12/18/2020;02:00:00;-0.325
1679;12/18/2020;04:00:00;-0.325
1680;12/18/2020;06:00:00;-0.325
1681;12/18/2020;08:00:00;-0.437
1682;12/18/2020;10:00:00;-0.437
1683;12/18/2020;12:00:00;-0.325
1684;12/18/2020;14:00:00;-0.325
1685;12/18/2020;16:00:00;-0.325
1686;12/18/2020;18:00:00;-0.325
1687;12/18/2020;20:00:00;-0.325
1688;12/18/2020;22:00:00;-0.325
1689;12/19/2020;00:00:00;-0.325
1690;12/19/2020;02:00:00;-0.325
1691;12/19/2020;04:00:00;-0.437
1692;12/19/2020;06:00:00;-0.437
1693;12/19/2020;08:00:00;-0.437
1694;12/19/2020;10:00:00;-0.437
1695;12/19/2020;12:00:00;-0.437
1696;12/19/2020;14:00:00;-0.325
1697;12/19/2020;16:00:00;-0.325
1698;12/19/2020;18:00:00;-0.325
1699;12/19/2020;20:00:00;-0.325
1700;12/19/2020;22:00:00;-0.325
1701;12/20/2020;00:00:00;-0.325
1702;12/20/2020;02:00:00;-0.325
1703;12/20/2020;04:00:00;-0.325
1704;12/20/2020;06:00:00;-0.325
1705;12/20/2020;08:00:00;-0.325
1706;12/20/2020;10:00:00;-0.325
1707;12/20/2020;12:00:00;-0.325
1708;12/20/2020;14:00:00;-0.325
1709;12/20/2020;16:00:00;-0.325
1710;12/20/2020;18:00:00;-0.213
1711;12/20/2020;20:00:00;-0.213
1712;12/20/2020;22:00:00;-0.213
1713;12/21/2020;00:00:00;-0.213
1714;12/21/2020;02:00:00;-0.213
1715;12/21/2020;04:00:00;-0.325
1716;12/21/2020;06:00:00;-0.325
1717;12/21/2020;08:00:00;-0.437
1718;12/21/2020;10:00:00;-0.437
1719;12/21/2020;12:00:00;-0.437
1720;12/21/2020;14:00:00;-0.437
1721;12/21/2020;16:00:00;-0.325
1722;12/21/2020;18:00:00;-0.325
1723;12/21/2020;20:00:00;-0.325
1724;12/21/2020;22:00:00;-0.325
1725;12/22/2020;00:00:00;-0.325
1726;12/22/2020;02:00:00;-0.325
1727;12/22/2020;04:00:00;-0.213
1728;12/22/2020;06:00:00;-0.325
1729;12/22/2020;08:00:00;-0.325
1730;12/22/2020;10:00:00;-0.325
1731;12/22/2020;12:00:00;-0.325
1732;12/22/2020;14:00:00;-0.213
1733;12/22/2020;16:00:00;-0.213
1734;12/22/2020;18:00:00;-0.213
1735;12/22/2020;20:00:00;-0.213
1736;12/22/2020;22:00:00;-0.213
1737;12/23/2020;00:00:00;-0.213
1738;12/23/2020;02:00:00;-0.325
1739;12/23/2020;04:00:00;-0.325
1740;12/23/2020;06:00:00;-0.325
1741;12/23/2020;08:00:00;-0.325
1742;12/23/2020;10:00:00;-0.325
1743;12/23/2020;12:00:00;-0.325
1744;12/23/2020;14:00:00;-0.325
1745;12/23/2020;16:00:00;-0.213
1746;12/23/2020;18:00:00;-0.213
1747;12/23/2020;20:00:00;-0.213
1748;12/23/2020;22:00:00;-0.213
1749;12/24/2020;00:00:00;-0.213
1750;12/24/2020;02:00:00;-0.213
1751;12/24/2020;04:00:00;-0.213
1752;12/24/2020;06:00:00;-0.213
1753;12/24/2020;08:00:00;-0.213
1754;12/24/2020;10:00:00;-0.213
1755;12/24/2020;12:00:00;-0.213
1756;12/24/2020;14:00:00;-0.213
1757;12/24/2020;16:00:00;-0.213
1758;12/24/2020;18:00:00;-0.213
1759;12/24/2020;20:00:00;-0.213
1760;12/24/2020;22:00:00;-0.213
1761;12/25/2020;00:00:00;-0.213
1762;12/25/2020;02:00:00;-0.213
1763;12/25/2020;04:00:00;-0.213
1764;12/25/2020;06:00:00;-0.213
1765;12/25/2020;08:00:00;-0.213
1766;12/25/2020;10:00:00;-0.213
1767;12/25/2020;12:00:00;-0.213
1768;12/25/2020;14:00:00;-0.213
1769;12/25/2020;16:00:00;-0.325
1770;12/25/2020;18:00:00;-0.325
1771;12/25/2020;20:00:00;-0.325
1772;12/25/2020;22:00:00;-0.325
1773;12/26/2020;00:00:00;-0.325
1774;12/26/2020;02:00:00;-0.325
1775;12/26/2020;04:00:00;-0.325
1776;12/26/2020;06:00:00;-0.437
1777;12/26/2020;08:00:00;-0.437
1778;12/26/2020;10:00:00;-0.437
1779;12/26/2020;12:00:00;-0.437
1780;12/26/2020;14:00:00;-0.437
1781;12/26/2020;16:00:00;-0.437
1782;12/26/2020;18:00:00;-0.437
1783;12/26/2020;20:00:00;-0.437
1784;12/26/2020;22:00:00;-0.437
1785;12/27/2020;00:00:00;-0.437
1786;12/27/2020;02:00:00;-0.549
1787;12/27/2020;04:00:00;-0.549
1788;12/27/2020;06:00:00;-0.549
1789;12/27/2020;08:00:00;-0.549
1790;12/27/2020;10:00:00;-0.549
1791;12/27/2020;12:00:00;-0.549
1792;12/27/2020;14:00:00;-0.549
1793;12/27/2020;16:00:00;-0.549
1794;12/27/2020;18:00:00;-0.549
1795;12/27/2020;20:00:00;-0.549
1796;12/27/2020;22:00:00;-0.437
1797;12/28/2020;00:00:00;-0.437
1798;12/28/2020;02:00:00;-0.437
1799;12/28/2020;04:00:00;-0.437
1800;12/28/2020;06:00:00;-0.437
1801;12/28/2020;08:00:00;-0.437
1802;12/28/2020;10:00:00;-0.437
1803;12/28/2020;12:00:00;-0.437
1804;12/28/2020;14:00:00;-0.437
1805;12/28/2020;16:00:00;-0.437
1806;12/28/2020;18:00:00;-0.437
1807;12/28/2020;20:00:00;-0.437
1808;12/28/2020;22:00:00;-0.437
1809;12/29/2020;00:00:00;-0.437
1810;12/29/2020;02:00:00;-0.437
1811;12/29/2020;04:00:00;-0.437
1812;12/29/2020;06:00:00;-0.437
1813;12/29/2020;08:00:00;-0.437
1814;12/29/2020;10:00:00;-0.437
1815;12/29/2020;12:00:00;-0.437
1816;12/29/2020;14:00:00;-0.437
1817;12/29/2020;16:00:00;-0.437
1818;12/29/2020;18:00:00;-0.437
1819;12/29/2020;20:00:00;-0.437
1820;12/29/2020;22:00:00;-0.437
1821;12/30/2020;00:00:00;-0.437
1822;12/30/2020;02:00:00;-0.437
1823;12/30/2020;04:00:00;-0.437
1824;12/30/2020;06:00:00;-0.437
1825;12/30/2020;08:00:00;-0.437
1826;12/30/2020;10:00:00;-0.437
1827;12/30/2020;12:00:00;-0.437
1828;12/30/2020;14:00:00;-0.437
1829;12/30/2020;16:00:00;-0.437
1830;12/30/2020;18:00:00;-0.437
1831;12/30/2020;20:00:00;-0.437
1832;12/30/2020;22:00:00;-0.437
1833;12/31/2020;00:00:00;-0.437
1834;12/31/2020;02:00:00;-0.437
1835;12/31/2020;04:00:00;-0.437
1836;12/31/2020;06:00:00;-0.437
1837;12/31/2020;08:00:00;-0.437
1838;12/31/2020;10:00:00;-0.437
1839;12/31/2020;12:00:00;-0.437
1840;12/31/2020;14:00:00;-0.437
1841;12/31/2020;16:00:00;-0.437
1842;12/31/2020;18:00:00;-0.437
1843;12/31/2020;20:00:00;-0.437
1844;12/31/2020;22:00:00;-0.437
1845;01/01/2021;00:00:00;-0.437
1846;01/01/2021;02:00:00;-0.437
1847;01/01/2021;04:00:00;-0.437
1848;01/01/2021;06:00:00;-0.437
1849;01/01/2021;08:00:00;-0.437
1850;01/01/2021;10:00:00;-0.437
1851;01/01/2021;12:00:00;-0.437
1852;01/01/2021;14:00:00;-0.437
1853;01/01/2021;16:00:00;-0.437
1854;01/01/2021;18:00:00;-0.437
1855;01/01/2021;20:00:00;-0.437
1856;01/01/2021;22:00:00;-0.437
1857;01/02/2021;00:00:00;-0.437
1858;01/02/2021;02:00:00;-0.437
1859;01/02/2021;04:00:00;-0.437
1860;01/02/2021;06:00:00;-0.437
1861;01/02/2021;08:00:00;-0.437
1862;01/02/2021;10:00:00;-0.437
1863;01/02/2021;12:00:00;-0.437
1864;01/02/2021;14:00:00;-0.437
1865;01/02/2021;16:00:00;-0.437
1866;01/02/2021;18:00:00;-0.437
1867;01/02/2021;20:00:00;-0.437
1868;01/02/2021;22:00:00;-0.437
1869;01/03/2021;00:00:00;-0.437
1870;01/03/2021;02:00:00;-0.437
1871;01/03/2021;04:00:00;-0.437
1872;01/03/2021;06:00:00;-0.437
1873;01/03/2021;08:00:00;-0.437
1874;01/03/2021;10:00:00;-0.437
1875;01/03/2021;12:00:00;-0.437
1876;01/03/2021;14:00:00;-0.437
1877;01/03/2021;16:00:00;-0.437
1878;01/03/2021;18:00:00;-0.437
1879;01/03/2021;20:00:00;-0.437
1880;01/03/2021;22:00:00;-0.437
1881;01/04/2021;00:00:00;-0.437
1882;01/04/2021;02:00:00;-0.437
1883;01/04/2021;04:00:00;-0.437
1884;01/04/2021;06:00:00;-0.437
1885;01/04/2021;08:00:00;-0.437
1886;01/04/2021;10:00:00;-0.437
1887;01/04/2021;12:00:00;-0.437
1888;01/04/2021;14:00:00;-0.437
1889;01/04/2021;16:00:00;-0.437
1890;01/04/2021;18:00:00;-0.437
1891;01/04/2021;20:00:00;-0.437
1892;01/04/2021;22:00:00;-0.437
1893;01/05/2021;00:00:00;-0.437
1894;01/05/2021;02:00:00;-0.437
1895;01/05/2021;04:00:00;-0.437
1896;01/05/2021;06:00:00;-0.437
1897;01/05/2021;08:00:00;-0.437
1898;01/05/2021;10:00:00;-0.437
1899;01/05/2021;12:00:00;-0.437
1900;01/05/2021;14:00:00;-0.437
1901;01/05/2021;16:00:00;-0.437
1902;01/05/2021;18:00:00;-0.437
1903;01/05/2021;20:00:00;-0.437
1904;01/05/2021;22:00:00;-0.437
1905;01/06/2021;00:00:00;-0.437
1906;01/06/2021;02:00:00;-0.437
1907;01/06/2021;04:00:00;-0.437
1908;01/06/2021;06:00:00;-0.437
1909;01/06/2021;08:00:00;-0.437
1910;01/06/2021;10:00:00;-0.549
1911;01/06/2021;12:00:00;-0.549
1912;01/06/2021;14:00:00;-0.549
1913;01/06/2021;16:00:00;-0.437
1914;01/06/2021;18:00:00;-0.549
1915;01/06/2021;20:00:00;-0.549
1916;01/06/2021;22:00:00;-0.437
1917;01/07/2021;00:00:00;-0.549
1918;01/07/2021;02:00:00;-0.549
1919;01/07/2021;04:00:00;-0.549
1920;01/07/2021;06:00:00;-0.549
1921;01/07/2021;08:00:00;-0.549
1922;01/07/2021;10:00:00;-0.549
1923;01/07/2021;12:00:00;-0.549
1924;01/07/2021;14:00:00;-0.549
1925;01/07/2021;16:00:00;-0.549
1926;01/07/2021;18:00:00;-0.549
1927;01/07/2021;20:00:00;-0.549
1928;01/07/2021;22:00:00;-0.549
1929;01/08/2021;00:00:00;-0.549
1930;01/08/2021;02:00:00;-0.549
1931;01/08/2021;04:00:00;-0.549
1932;01/08/2021;06:00:00;-0.549
1933;01/08/2021;08:00:00;-0.662
1934;01/08/2021;10:00:00;-0.662
1935;01/08/2021;12:00:00;-0.662
1936;01/08/2021;14:00:00;-0.662
1937;01/08/2021;16:00:00;-0.662
1938;01/08/2021;18:00:00;-0.662
1939;01/08/2021;20:00:00;-0.662
1940;01/08/2021;22:00:00;-0.662
1941;01/09/2021;00:00:00;-0.662
1942;01/09/2021;02:00:00;-0.662
1943;01/09/2021;04:00:00;-0.662
1944;01/09/2021;06:00:00;-0.662
1945;01/09/2021;08:00:00;-0.662
1946;01/09/2021;10:00:00;-0.662
1947;01/09/2021;12:00:00;-0.662
1948;01/09/2021;14:00:00;-0.662
1949;01/09/2021;16:00:00;-0.662
1950;01/09/2021;18:00:00;-0.662
1951;01/09/2021;20:00:00;-0.662
1952;01/09/2021;22:00:00;-0.662
1953;01/10/2021;00:00:00;-0.662
1954;01/10/2021;02:00:00;-0.662
1955;01/10/2021;04:00:00;-0.662
1956;01/10/2021;06:00:00;-0.662
1957;01/10/2021;08:00:00;-0.662
1958;01/10/2021;10:00:00;-0.662
1959;01/10/2021;12:00:00;-0.662
1960;01/10/2021;14:00:00;-0.662
1961;01/10/2021;16:00:00;-0.662
1962;01/10/2021;18:00:00;-0.662
1963;01/10/2021;20:00:00;-0.549
1964;01/10/2021;22:00:00;-0.662
1965;01/11/2021;00:00:00;-0.662
1966;01/11/2021;02:00:00;-0.662
1967;01/11/2021;04:00:00;-0.662
1968;01/11/2021;06:00:00;-0.662
1969;01/11/2021;08:00:00;-0.662
1970;01/11/2021;10:00:00;-0.662
1971;01/11/2021;12:00:00;-0.662
1972;01/11/2021;14:00:00;-0.662
1973;01/11/2021;16:00:00;-0.662
1974;01/11/2021;18:00:00;-0.662
1975;01/11/2021;20:00:00;-0.662
1976;01/11/2021;22:00:00;-0.662
1977;01/12/2021;00:00:00;-0.662
1978;01/12/2021;02:00:00;-0.662
1979;01/12/2021;04:00:00;-0.662
1980;01/12/2021;06:00:00;-0.774
1981;01/12/2021;08:00:00;-0.774
1982;01/12/2021;10:00:00;-0.774
1983;01/12/2021;12:00:00;-0.774
1984;01/12/2021;14:00:00;-0.774
1985;01/12/2021;16:00:00;-0.662
1986;01/12/2021;18:00:00;-0.662
1987;01/12/2021;20:00:00;-0.662
1988;01/12/2021;22:00:00;-0.662
1989;01/13/2021;00:00:00;-0.662
1990;01/13/2021;02:00:00;-0.662
1991;01/13/2021;04:00:00;-0.662
1992;01/13/2021;06:00:00;-0.549
1993;01/13/2021;08:00:00;-0.549
1994;01/13/2021;10:00:00;-0.549
1995;01/13/2021;12:00:00;-0.549
1996;01/13/2021;14:00:00;-0.549
1997;01/13/2021;16:00:00;-0.549
1998;01/13/2021;18:00:00;-0.549
1999;01/13/2021;20:00:00;-0.437
2000;01/13/2021;22:00:00;-0.437
2001;01/14/2021;00:00:00;-0.437
2002;01/14/2021;02:00:00;-0.437
2003;01/14/2021;04:00:00;-0.437
2004;01/14/2021;06:00:00;-0.437
2005;01/14/2021;08:00:00;-0.437
2006;01/14/2021;10:00:00;-0.437
2007;01/14/2021;12:00:00;-0.437
2008;01/14/2021;14:00:00;-0.437
2009;01/14/2021;16:00:00;-0.437
2010;01/14/2021;18:00:00;-0.437
2011;01/14/2021;20:00:00;-0.437
2012;01/14/2021;22:00:00;-0.437
2013;01/15/2021;00:00:00;-0.437
2014;01/15/2021;02:00:00;-0.437
2015;01/15/2021;04:00:00;-0.437
2016;01/15/2021;06:00:00;-0.437
2017;01/15/2021;08:00:00;-0.437
2018;01/15/2021;10:00:00;-0.437
2019;01/15/2021;12:00:00;-0.437
2020;01/15/2021;14:00:00;-0.437
2021;01/15/2021;16:00:00;-0.325
2022;01/15/2021;18:00:00;-0.325
2023;01/15/2021;20:00:00;-0.325
2024;01/15/2021;22:00:00;-0.325
2025;01/16/2021;00:00:00;-0.325
2026;01/16/2021;02:00:00;-0.325
2027;01/16/2021;04:00:00;-0.325
2028;01/16/2021;06:00:00;-0.325
2029;01/16/2021;08:00:00;-0.325
2030;01/16/2021;10:00:00;-0.325
2031;01/16/2021;12:00:00;-0.325
2032;01/16/2021;14:00:00;-0.325
2033;01/16/2021;16:00:00;-0.325
2034;01/16/2021;18:00:00;-0.325
2035;01/16/2021;20:00:00;-0.325
2036;01/16/2021;22:00:00;-0.325
2037;01/17/2021;00:00:00;-0.437
2038;01/17/2021;02:00:00;-0.325
2039;01/17/2021;04:00:00;-0.325
2040;01/17/2021;06:00:00;-0.325
2041;01/17/2021;08:00:00;-0.325
2042;01/17/2021;10:00:00;-0.325
2043;01/17/2021;12:00:00;-0.325
2044;01/17/2021;14:00:00;-0.325
2045;01/17/2021;16:00:00;-0.325
2046;01/17/2021;18:00:00;-0.325
2047;01/17/2021;20:00:00;-0.325
2048;01/17/2021;22:00:00;-0.325
2049;01/18/2021;00:00:00;-0.325
2050;01/18/2021;02:00:00;-0.325
2051;01/18/2021;04:00:00;-0.325
2052;01/18/2021;06:00:00;-0.325
2053;01/18/2021;08:00:00;-0.325
2054;01/18/2021;10:00:00;-0.325
2055;01/18/2021;12:00:00;-0.325
2056;01/18/2021;14:00:00;-0.325
2057;01/18/2021;16:00:00;-0.325
2058;01/18/2021;18:00:00;-0.325
2059;01/18/2021;20:00:00;-0.325
2060;01/18/2021;22:00:00;-0.325
2061;01/19/2021;00:00:00;-0.325
2062;01/19/2021;02:00:00;-0.325
2063;01/19/2021;04:00:00;-0.325
2064;01/19/2021;06:00:00;-0.325
2065;01/19/2021;08:00:00;-0.325
2066;01/19/2021;10:00:00;-0.325
2067;01/19/2021;12:00:00;-0.325
2068;01/19/2021;14:00:00;-0.325
2069;01/19/2021;16:00:00;-0.325
2070;01/19/2021;18:00:00;-0.325
2071;01/19/2021;20:00:00;-0.325
2072;01/19/2021;22:00:00;-0.325
2073;01/20/2021;00:00:00;-0.325
2074;01/20/2021;02:00:00;-0.325
2075;01/20/2021;04:00:00;-0.325
2076;01/20/2021;06:00:00;-0.325
2077;01/20/2021;08:00:00;-0.325
2078;01/20/2021;10:00:00;-0.325
2079;01/20/2021;12:00:00;-0.325
2080;01/20/2021;14:00:00;-0.325
2081;01/20/2021;16:00:00;-0.325
2082;01/20/2021;18:00:00;-0.325
2083;01/20/2021;20:00:00;-0.325
2084;01/20/2021;22:00:00;-0.325
2085;01/21/2021;00:00:00;-0.325
2086;01/21/2021;02:00:00;-0.325
2087;01/21/2021;04:00:00;-0.325
2088;01/21/2021;06:00:00;-0.325
2089;01/21/2021;08:00:00;-0.437
2090;01/21/2021;10:00:00;-0.325
2091;01/21/2021;12:00:00;-0.325
2092;01/21/2021;14:00:00;-0.325
2093;01/21/2021;16:00:00;-0.325
2094;01/21/2021;18:00:00;-0.325
2095;01/21/2021;20:00:00;-0.325
2096;01/21/2021;22:00:00;-0.325
2097;01/22/2021;00:00:00;-0.325
2098;01/22/2021;02:00:00;-0.325
2099;01/22/2021;04:00:00;-0.325
2100;01/22/2021;06:00:00;-0.325
2101;01/22/2021;08:00:00;-0.325
2102;01/22/2021;10:00:00;-0.325
2103;01/22/2021;12:00:00;-0.325
2104;01/22/2021;14:00:00;-0.325
2105;01/22/2021;16:00:00;-0.325
2106;01/22/2021;18:00:00;-0.325
2107;01/22/2021;20:00:00;-0.325
2108;01/22/2021;22:00:00;-0.325
2109;01/23/2021;00:00:00;-0.325
2110;01/23/2021;02:00:00;-0.325
2111;01/23/2021;04:00:00;-0.325
2112;01/23/2021;06:00:00;-0.325
2113;01/23/2021;08:00:00;-0.325
2114;01/23/2021;10:00:00;-0.325
2115;01/23/2021;12:00:00;-0.325
2116;01/23/2021;14:00:00;-0.325
2117;01/23/2021;16:00:00;-0.325
2118;01/23/2021;18:00:00;-0.325
2119;01/23/2021;20:00:00;-0.325
2120;01/23/2021;22:00:00;-0.325
2121;01/24/2021;00:00:00;-0.325
2122;01/24/2021;02:00:00;-0.325
2123;01/24/2021;04:00:00;-0.325
2124;01/24/2021;06:00:00;-0.325
2125;01/24/2021;08:00:00;-0.325
2126;01/24/2021;10:00:00;-0.325
2127;01/24/2021;12:00:00;-0.325
2128;01/24/2021;14:00:00;-0.325
2129;01/24/2021;16:00:00;-0.325
2130;01/24/2021;18:00:00;-0.325
2131;01/24/2021;20:00:00;-0.325
2132;01/24/2021;22:00:00;-0.325
2133;01/25/2021;00:00:00;-0.325
2134;01/25/2021;02:00:00;-0.325
2135;01/25/2021;04:00:00;-0.325
2136;01/25/2021;06:00:00;-0.325
2137;01/25/2021;08:00:00;-0.325
2138;01/25/2021;10:00:00;-0.325
2139;01/25/2021;12:00:00;-0.325
2140;01/25/2021;14:00:00;-0.325
2141;01/25/2021;16:00:00;-0.325
2142;01/25/2021;18:00:00;-0.325
2143;01/25/2021;20:00:00;-0.325
2144;01/25/2021;22:00:00;-0.325
2145;01/26/2021;00:00:00;-0.325
2146;01/26/2021;02:00:00;-0.325
2147;01/26/2021;04:00:00;-0.325
2148;01/26/2021;06:00:00;-0.325
2149;01/26/2021;08:00:00;-0.325
2150;01/26/2021;10:00:00;-0.325
2151;01/26/2021;12:00:00;-0.325
2152;01/26/2021;14:00:00;-0.325
2153;01/26/2021;16:00:00;-0.325
2154;01/26/2021;18:00:00;-0.325
2155;01/26/2021;20:00:00;-0.325
2156;01/26/2021;22:00:00;-0.325
2157;01/27/2021;00:00:00;-0.325
2158;01/27/2021;02:00:00;-0.325
2159;01/27/2021;04:00:00;-0.325
2160;01/27/2021;06:00:00;-0.325
2161;01/27/2021;08:00:00;-0.325
2162;01/27/2021;10:00:00;-0.325
2163;01/27/2021;12:00:00;-0.325
2164;01/27/2021;14:00:00;-0.325
2165;01/27/2021;16:00:00;-0.325
