Titre de tracé : 20011406;;;;;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 20011406);Coupleur attaché (LGR S/N: 20011406);Hôte connecté (LGR S/N: 20011406);Arrêté (LGR S/N: 20011406);Fin de fichier (LGR S/N: 20011406)
4035;07/02/2021;12:00:00;21.187;;;;
4036;07/02/2021;14:00:00;32.704;;;;
4037;07/02/2021;16:00:00;31.064;;;;
4038;07/02/2021;18:00:00;22.812;;;;
4039;07/02/2021;20:00:00;14.613;;;;
4040;07/02/2021;22:00:00;11.625;;;;
4041;07/03/2021;00:00:00;11.139;;;;
4042;07/03/2021;02:00:00;10.748;;;;
4043;07/03/2021;04:00:00;10.357;;;;
4044;07/03/2021;06:00:00;10.944;;;;
4045;07/03/2021;08:00:00;11.722;;;;
4046;07/03/2021;10:00:00;15.187;;;;
4047;07/03/2021;12:00:00;14.230;;;;
4048;07/03/2021;14:00:00;26.781;;;;
4049;07/03/2021;16:00:00;17.665;;;;
4050;07/03/2021;18:00:00;14.421;;;;
4051;07/03/2021;20:00:00;13.654;;;;
4052;07/03/2021;22:00:00;11.431;;;;
4053;07/04/2021;00:00:00;10.259;;;;
4054;07/04/2021;02:00:00;9.571;;;;
4055;07/04/2021;04:00:00;8.581;;;;
4056;07/04/2021;06:00:00;8.581;;;;
4057;07/04/2021;08:00:00;11.139;;;;
4058;07/04/2021;10:00:00;13.461;;;;
4059;07/04/2021;12:00:00;13.942;;;;
4060;07/04/2021;14:00:00;15.091;;;;
4061;07/04/2021;16:00:00;14.517;;;;
4062;07/04/2021;18:00:00;11.722;;;;
4063;07/04/2021;20:00:00;10.748;;;;
4064;07/04/2021;22:00:00;7.582;;;;
4065;07/05/2021;00:00:00;7.381;;;;
4066;07/05/2021;02:00:00;6.674;;;;
4067;07/05/2021;04:00:00;6.471;;;;
4068;07/05/2021;06:00:00;7.381;;;;
4069;07/05/2021;08:00:00;9.768;;;;
4070;07/05/2021;10:00:00;13.269;;;;
4071;07/05/2021;12:00:00;11.722;;;;
4072;07/05/2021;14:00:00;27.567;;;;
4073;07/05/2021;16:00:00;29.352;;;;
4074;07/05/2021;18:00:00;23.581;;;;
4075;07/05/2021;20:00:00;14.613;;;;
4076;07/05/2021;22:00:00;12.304;;;;
4077;07/06/2021;00:00:00;11.041;;;;
4078;07/06/2021;02:00:00;10.259;;;;
4079;07/06/2021;04:00:00;9.669;;;;
4080;07/06/2021;06:00:00;9.373;;;;
4081;07/06/2021;08:00:00;10.944;;;;
4082;07/06/2021;10:00:00;14.230;;;;
4083;07/06/2021;12:00:00;19.092;;;;
4084;07/06/2021;14:00:00;24.448;;;;
4085;07/06/2021;16:00:00;22.142;;;;
4086;07/06/2021;18:00:00;17.855;;;;
4087;07/06/2021;20:00:00;16.237;;;;
4088;07/06/2021;22:00:00;13.846;;;;
4089;07/07/2021;00:00:00;13.173;;;;
4090;07/07/2021;02:00:00;12.497;;;;
4091;07/07/2021;04:00:00;12.304;;;;
4092;07/07/2021;06:00:00;11.819;;;;
4093;07/07/2021;08:00:00;12.110;;;;
4094;07/07/2021;10:00:00;14.517;;;;
4095;07/07/2021;12:00:00;21.187;;;;
4096;07/07/2021;14:00:00;26.977;;;;
4097;07/07/2021;16:00:00;21.282;;;;
4098;07/07/2021;18:00:00;20.043;;;;
4099;07/07/2021;20:00:00;17.094;;;;
4100;07/07/2021;22:00:00;14.613;;;;
4101;07/08/2021;00:00:00;13.558;;;;
4102;07/08/2021;02:00:00;12.980;;;;
4103;07/08/2021;04:00:00;12.304;;;;
4104;07/08/2021;06:00:00;12.304;;;;
4105;07/08/2021;08:00:00;12.787;;;;
4106;07/08/2021;10:00:00;14.325;;;;
4107;07/08/2021;12:00:00;13.942;;;;
4108;07/08/2021;14:00:00;11.819;;;;
4109;07/08/2021;16:00:00;14.230;;;;
4110;07/08/2021;18:00:00;8.879;;;;
4111;07/08/2021;20:00:00;7.179;;;;
4112;07/08/2021;22:00:00;6.877;;;;
4113;07/09/2021;00:00:00;7.079;;;;
4114;07/09/2021;02:00:00;6.978;;;;
4115;07/09/2021;04:00:00;7.381;;;;
4116;07/09/2021;06:00:00;6.775;;;;
4117;07/09/2021;08:00:00;6.877;;;;
4118;07/09/2021;10:00:00;10.259;;;;
4119;07/09/2021;12:00:00;12.883;;;;
4120;07/09/2021;14:00:00;21.091;;;;
4121;07/09/2021;16:00:00;22.908;;;;
4122;07/09/2021;18:00:00;18.711;;;;
4123;07/09/2021;20:00:00;13.558;;;;
4124;07/09/2021;22:00:00;11.236;;;;
4125;07/10/2021;00:00:00;11.431;;;;
4126;07/10/2021;02:00:00;9.768;;;;
4127;07/10/2021;04:00:00;9.077;;;;
4128;07/10/2021;06:00:00;8.879;;;;
4129;07/10/2021;08:00:00;9.571;;;;
4130;07/10/2021;10:00:00;12.207;;;;
4131;07/10/2021;12:00:00;18.711;;;;
4132;07/10/2021;14:00:00;25.416;;;;
4133;07/10/2021;16:00:00;27.468;;;;
4134;07/10/2021;18:00:00;20.805;;;;
4135;07/10/2021;20:00:00;16.427;;;;
4136;07/10/2021;22:00:00;14.230;;;;
4137;07/11/2021;00:00:00;12.594;;;;
4138;07/11/2021;02:00:00;12.401;;;;
4139;07/11/2021;04:00:00;11.334;;;;
4140;07/11/2021;06:00:00;10.944;;;;
4141;07/11/2021;08:00:00;11.139;;;;
4142;07/11/2021;10:00:00;13.654;;;;
4143;07/11/2021;12:00:00;18.236;;;;
4144;07/11/2021;14:00:00;24.351;;;;
4145;07/11/2021;16:00:00;27.173;;;;
4146;07/11/2021;18:00:00;21.760;;;;
4147;07/11/2021;20:00:00;15.473;;;;
4148;07/11/2021;22:00:00;13.942;;;;
4149;07/12/2021;00:00:00;12.690;;;;
4150;07/12/2021;02:00:00;12.207;;;;
4151;07/12/2021;04:00:00;12.980;;;;
4152;07/12/2021;06:00:00;12.304;;;;
4153;07/12/2021;08:00:00;13.173;;;;
4154;07/12/2021;10:00:00;15.569;;;;
4155;07/12/2021;12:00:00;21.282;;;;
4156;07/12/2021;14:00:00;26.879;;;;
4157;07/12/2021;16:00:00;28.258;;;;
4158;07/12/2021;18:00:00;22.717;;;;
4159;07/12/2021;20:00:00;18.426;;;;
4160;07/12/2021;22:00:00;16.141;;;;
4161;07/13/2021;00:00:00;15.091;;;;
4162;07/13/2021;02:00:00;14.613;;;;
4163;07/13/2021;04:00:00;12.594;;;;
4164;07/13/2021;06:00:00;11.528;;;;
4165;07/13/2021;08:00:00;11.334;;;;
4166;07/13/2021;10:00:00;12.497;;;;
4167;07/13/2021;12:00:00;11.041;;;;
4168;07/13/2021;14:00:00;11.916;;;;
4169;07/13/2021;16:00:00;11.819;;;;
4170;07/13/2021;18:00:00;10.259;;;;
4171;07/13/2021;20:00:00;9.965;;;;
4172;07/13/2021;22:00:00;8.978;;;;
4173;07/14/2021;00:00:00;8.382;;;;
4174;07/14/2021;02:00:00;6.877;;;;
4175;07/14/2021;04:00:00;5.962;;;;
4176;07/14/2021;06:00:00;6.166;;;;
4177;07/14/2021;08:00:00;8.182;;;;
4178;07/14/2021;10:00:00;8.382;;;;
4179;07/14/2021;12:00:00;10.161;;;;
4180;07/14/2021;14:00:00;11.916;;;;
4181;07/14/2021;16:00:00;12.110;;;;
4182;07/14/2021;18:00:00;11.722;;;;
4183;07/14/2021;20:00:00;10.553;;;;
4184;07/14/2021;22:00:00;9.077;;;;
4185;07/15/2021;00:00:00;8.581;;;;
4186;07/15/2021;02:00:00;7.983;;;;
4187;07/15/2021;04:00:00;7.682;;;;
4188;07/15/2021;06:00:00;7.280;;;;
4189;07/15/2021;08:00:00;7.280;;;;
4190;07/15/2021;10:00:00;8.382;;;;
4191;07/15/2021;12:00:00;10.651;;;;
4192;07/15/2021;14:00:00;10.944;;;;
4193;07/15/2021;16:00:00;10.553;;;;
4194;07/15/2021;18:00:00;10.161;;;;
4195;07/15/2021;20:00:00;9.176;;;;
4196;07/15/2021;22:00:00;8.382;;;;
4197;07/16/2021;00:00:00;8.879;;;;
4198;07/16/2021;02:00:00;8.879;;;;
4199;07/16/2021;04:00:00;8.978;;;;
4200;07/16/2021;06:00:00;8.779;;;;
4201;07/16/2021;08:00:00;9.275;;;;
4202;07/16/2021;10:00:00;11.139;;;;
4203;07/16/2021;12:00:00;11.819;;;;
4204;07/16/2021;14:00:00;14.517;;;;
4205;07/16/2021;16:00:00;12.013;;;;
4206;07/16/2021;18:00:00;11.528;;;;
4207;07/16/2021;20:00:00;10.063;;;;
4208;07/16/2021;22:00:00;9.669;;;;
4209;07/17/2021;00:00:00;9.571;;;;
4210;07/17/2021;02:00:00;9.373;;;;
4211;07/17/2021;04:00:00;8.382;;;;
4212;07/17/2021;06:00:00;8.879;;;;
4213;07/17/2021;08:00:00;8.382;;;;
4214;07/17/2021;10:00:00;11.528;;;;
4215;07/17/2021;12:00:00;15.664;;;;
4216;07/17/2021;14:00:00;21.378;;;;
4217;07/17/2021;16:00:00;19.472;;;;
4218;07/17/2021;18:00:00;14.996;;;;
4219;07/17/2021;20:00:00;13.654;;;;
4220;07/17/2021;22:00:00;13.173;;;;
4221;07/18/2021;00:00:00;12.787;;;;
4222;07/18/2021;02:00:00;11.139;;;;
4223;07/18/2021;04:00:00;10.357;;;;
4224;07/18/2021;06:00:00;10.161;;;;
4225;07/18/2021;08:00:00;10.748;;;;
4226;07/18/2021;10:00:00;12.883;;;;
4227;07/18/2021;12:00:00;19.187;;;;
4228;07/18/2021;14:00:00;24.931;;;;
4229;07/18/2021;16:00:00;27.272;;;;
4230;07/18/2021;18:00:00;20.234;;;;
4231;07/18/2021;20:00:00;17.189;;;;
4232;07/18/2021;22:00:00;16.046;;;;
4233;07/19/2021;00:00:00;15.378;;;;
4234;07/19/2021;02:00:00;14.613;;;;
4235;07/19/2021;04:00:00;13.942;;;;
4236;07/19/2021;06:00:00;13.654;;;;
4237;07/19/2021;08:00:00;14.421;;;;
4238;07/19/2021;10:00:00;15.855;;;;
4239;07/19/2021;12:00:00;18.806;;;;
4240;07/19/2021;14:00:00;18.045;;;;
4241;07/19/2021;16:00:00;16.999;;;;
4242;07/19/2021;18:00:00;16.713;;;;
4243;07/19/2021;20:00:00;14.613;;;;
4244;07/19/2021;22:00:00;13.942;;;;
4245;07/20/2021;00:00:00;12.883;;;;
4246;07/20/2021;02:00:00;12.110;;;;
4247;07/20/2021;04:00:00;11.722;;;;
4248;07/20/2021;06:00:00;11.431;;;;
4249;07/20/2021;08:00:00;11.722;;;;
4250;07/20/2021;10:00:00;13.654;;;;
4251;07/20/2021;12:00:00;17.665;;;;
4252;07/20/2021;14:00:00;24.158;;;;
4253;07/20/2021;16:00:00;26.488;;;;
4254;07/20/2021;18:00:00;22.333;;;;
4255;07/20/2021;20:00:00;16.808;;;;
4256;07/20/2021;22:00:00;14.996;;;;
4257;07/21/2021;00:00:00;13.846;;;;
4258;07/21/2021;02:00:00;13.076;;;;
4259;07/21/2021;04:00:00;12.594;;;;
4260;07/21/2021;06:00:00;12.207;;;;
4261;07/21/2021;08:00:00;12.497;;;;
4262;07/21/2021;10:00:00;14.613;;;;
4263;07/21/2021;12:00:00;19.377;;;;
4264;07/21/2021;14:00:00;25.222;;;;
4265;07/21/2021;16:00:00;26.097;;;;
4266;07/21/2021;18:00:00;20.043;;;;
4267;07/21/2021;20:00:00;16.332;;;;
4268;07/21/2021;22:00:00;14.804;;;;
4269;07/22/2021;00:00:00;13.846;;;;
4270;07/22/2021;02:00:00;12.883;;;;
4271;07/22/2021;04:00:00;12.304;;;;
4272;07/22/2021;06:00:00;11.625;;;;
4273;07/22/2021;08:00:00;12.013;;;;
4274;07/22/2021;10:00:00;14.134;;;;
4275;07/22/2021;12:00:00;18.711;;;;
4276;07/22/2021;14:00:00;25.610;;;;
4277;07/22/2021;16:00:00;28.060;;;;
4278;07/22/2021;18:00:00;23.581;;;;
4279;07/22/2021;20:00:00;17.284;;;;
4280;07/22/2021;22:00:00;15.091;;;;
4281;07/23/2021;00:00:00;14.038;;;;
4282;07/23/2021;02:00:00;12.980;;;;
4283;07/23/2021;04:00:00;12.594;;;;
4284;07/23/2021;06:00:00;12.110;;;;
4285;07/23/2021;08:00:00;13.076;;;;
4286;07/23/2021;10:00:00;15.187;;;;
4287;07/23/2021;12:00:00;18.996;;;;
4288;07/23/2021;14:00:00;24.641;;;;
4289;07/23/2021;16:00:00;26.683;;;;
4290;07/23/2021;18:00:00;23.388;;;;
4291;07/23/2021;20:00:00;18.140;;;;
4292;07/23/2021;22:00:00;16.141;;;;
4293;07/24/2021;00:00:00;14.996;;;;
4294;07/24/2021;02:00:00;14.230;;;;
4295;07/24/2021;04:00:00;14.134;;;;
4296;07/24/2021;06:00:00;13.461;;;;
4297;07/24/2021;08:00:00;13.846;;;;
4298;07/24/2021;10:00:00;14.900;;;;
4299;07/24/2021;12:00:00;19.282;;;;
4300;07/24/2021;14:00:00;18.996;;;;
4301;07/24/2021;16:00:00;20.138;;;;
4302;07/24/2021;18:00:00;18.521;;;;
4303;07/24/2021;20:00:00;15.473;;;;
4304;07/24/2021;22:00:00;14.038;;;;
4305;07/25/2021;00:00:00;13.269;;;;
4306;07/25/2021;02:00:00;13.846;;;;
4307;07/25/2021;04:00:00;12.690;;;;
4308;07/25/2021;06:00:00;12.207;;;;
4309;07/25/2021;08:00:00;12.980;;;;
4310;07/25/2021;10:00:00;14.900;;;;
4311;07/25/2021;12:00:00;19.853;;;;
4312;07/25/2021;14:00:00;20.519;;;;
4313;07/25/2021;16:00:00;21.569;;;;
4314;07/25/2021;18:00:00;22.238;;;;
4315;07/25/2021;20:00:00;17.665;;;;
4316;07/25/2021;22:00:00;14.996;;;;
4317;07/26/2021;00:00:00;14.038;;;;
4318;07/26/2021;02:00:00;13.654;;;;
4319;07/26/2021;04:00:00;13.269;;;;
4320;07/26/2021;06:00:00;12.401;;;;
4321;07/26/2021;08:00:00;12.304;;;;
4322;07/26/2021;10:00:00;14.804;;;;
4323;07/26/2021;12:00:00;18.426;;;;
4324;07/26/2021;14:00:00;18.901;;;;
4325;07/26/2021;16:00:00;23.292;;;;
4326;07/26/2021;18:00:00;21.091;;;;
4327;07/26/2021;20:00:00;16.618;;;;
4328;07/26/2021;22:00:00;15.378;;;;
4329;07/27/2021;00:00:00;14.517;;;;
4330;07/27/2021;02:00:00;14.230;;;;
4331;07/27/2021;04:00:00;12.690;;;;
4332;07/27/2021;06:00:00;12.594;;;;
4333;07/27/2021;08:00:00;13.846;;;;
4334;07/27/2021;10:00:00;14.900;;;;
4335;07/27/2021;12:00:00;17.665;;;;
4336;07/27/2021;14:00:00;19.472;;;;
4337;07/27/2021;16:00:00;21.664;;;;
4338;07/27/2021;18:00:00;20.424;;;;
4339;07/27/2021;20:00:00;16.999;;;;
4340;07/27/2021;22:00:00;15.378;;;;
4341;07/28/2021;00:00:00;13.558;;;;
4342;07/28/2021;02:00:00;13.076;;;;
4343;07/28/2021;04:00:00;12.690;;;;
4344;07/28/2021;06:00:00;12.497;;;;
4345;07/28/2021;08:00:00;12.401;;;;
4346;07/28/2021;10:00:00;13.365;;;;
4347;07/28/2021;12:00:00;15.091;;;;
4348;07/28/2021;14:00:00;21.760;;;;
4349;07/28/2021;16:00:00;25.222;;;;
4350;07/28/2021;18:00:00;22.142;;;;
4351;07/28/2021;20:00:00;16.237;;;;
4352;07/28/2021;22:00:00;13.942;;;;
4353;07/29/2021;00:00:00;12.787;;;;
4354;07/29/2021;02:00:00;14.038;;;;
4355;07/29/2021;04:00:00;13.654;;;;
4356;07/29/2021;06:00:00;11.528;;;;
4357;07/29/2021;08:00:00;11.334;;;;
4358;07/29/2021;10:00:00;13.942;;;;
4359;07/29/2021;12:00:00;18.236;;;;
4360;07/29/2021;14:00:00;25.902;;;;
4361;07/29/2021;16:00:00;28.754;;;;
4362;07/29/2021;18:00:00;24.545;;;;
4363;07/29/2021;20:00:00;18.521;;;;
4364;07/29/2021;22:00:00;16.713;;;;
4365;07/30/2021;00:00:00;16.332;;;;
4366;07/30/2021;02:00:00;15.855;;;;
4367;07/30/2021;04:00:00;14.996;;;;
4368;07/30/2021;06:00:00;14.709;;;;
4369;07/30/2021;08:00:00;14.517;;;;
4370;07/30/2021;10:00:00;14.325;;;;
4371;07/30/2021;12:00:00;18.521;;;;
4372;07/30/2021;14:00:00;21.187;;;;
4373;07/30/2021;16:00:00;22.238;;;;
4374;07/30/2021;18:00:00;19.377;;;;
4375;07/30/2021;20:00:00;16.808;;;;
4376;07/30/2021;22:00:00;15.855;;;;
4377;07/31/2021;00:00:00;14.325;;;;
4378;07/31/2021;02:00:00;13.558;;;;
4379;07/31/2021;04:00:00;13.365;;;;
4380;07/31/2021;06:00:00;12.013;;;;
4381;07/31/2021;08:00:00;12.207;;;;
4382;07/31/2021;10:00:00;13.942;;;;
4383;07/31/2021;12:00:00;14.709;;;;
4384;07/31/2021;14:00:00;15.091;;;;
4385;07/31/2021;16:00:00;25.610;;;;
4386;07/31/2021;18:00:00;18.806;;;;
4387;07/31/2021;20:00:00;16.332;;;;
4388;07/31/2021;22:00:00;14.421;;;;
4389;08/01/2021;00:00:00;12.304;;;;
4390;08/01/2021;02:00:00;12.401;;;;
4391;08/01/2021;04:00:00;12.207;;;;
4392;08/01/2021;06:00:00;11.916;;;;
4393;08/01/2021;08:00:00;11.528;;;;
4394;08/01/2021;10:00:00;12.401;;;;
4395;08/01/2021;12:00:00;12.207;;;;
4396;08/01/2021;14:00:00;13.846;;;;
4397;08/01/2021;16:00:00;14.134;;;;
4398;08/01/2021;18:00:00;11.236;;;;
4399;08/01/2021;20:00:00;10.455;;;;
4400;08/01/2021;22:00:00;10.455;;;;
4401;08/02/2021;00:00:00;10.357;;;;
4402;08/02/2021;02:00:00;9.965;;;;
4403;08/02/2021;04:00:00;8.481;;;;
4404;08/02/2021;06:00:00;8.680;;;;
4405;08/02/2021;08:00:00;8.382;;;;
4406;08/02/2021;10:00:00;11.041;;;;
4407;08/02/2021;12:00:00;13.942;;;;
4408;08/02/2021;14:00:00;19.377;;;;
4409;08/02/2021;16:00:00;21.282;;;;
4410;08/02/2021;18:00:00;16.808;;;;
4411;08/02/2021;20:00:00;13.173;;;;
4412;08/02/2021;22:00:00;11.625;;;;
4413;08/03/2021;00:00:00;11.139;;;;
4414;08/03/2021;02:00:00;9.669;;;;
4415;08/03/2021;04:00:00;8.879;;;;
4416;08/03/2021;06:00:00;8.680;;;;
4417;08/03/2021;08:00:00;9.077;;;;
4418;08/03/2021;10:00:00;11.041;;;;
4419;08/03/2021;12:00:00;15.473;;;;
4420;08/03/2021;14:00:00;16.999;;;;
4421;08/03/2021;16:00:00;16.427;;;;
4422;08/03/2021;18:00:00;13.942;;;;
4423;08/03/2021;20:00:00;12.594;;;;
4424;08/03/2021;22:00:00;12.013;;;;
4425;08/04/2021;00:00:00;11.528;;;;
4426;08/04/2021;02:00:00;11.041;;;;
4427;08/04/2021;04:00:00;11.041;;;;
4428;08/04/2021;06:00:00;10.944;;;;
4429;08/04/2021;08:00:00;11.334;;;;
4430;08/04/2021;10:00:00;12.013;;;;
4431;08/04/2021;12:00:00;12.401;;;;
4432;08/04/2021;14:00:00;12.883;;;;
4433;08/04/2021;16:00:00;14.325;;;;
4434;08/04/2021;18:00:00;12.401;;;;
4435;08/04/2021;20:00:00;12.013;;;;
4436;08/04/2021;22:00:00;10.748;;;;
4437;08/05/2021;00:00:00;8.978;;;;
4438;08/05/2021;02:00:00;8.082;;;;
4439;08/05/2021;04:00:00;7.882;;;;
4440;08/05/2021;06:00:00;7.381;;;;
4441;08/05/2021;08:00:00;8.182;;;;
4442;08/05/2021;10:00:00;9.866;;;;
4443;08/05/2021;12:00:00;15.091;;;;
4444;08/05/2021;14:00:00;21.187;;;;
4445;08/05/2021;16:00:00;22.908;;;;
4446;08/05/2021;18:00:00;19.377;;;;
4447;08/05/2021;20:00:00;13.750;;;;
4448;08/05/2021;22:00:00;12.690;;;;
4449;08/06/2021;00:00:00;11.722;;;;
4450;08/06/2021;02:00:00;10.846;;;;
4451;08/06/2021;04:00:00;10.455;;;;
4452;08/06/2021;06:00:00;10.161;;;;
4453;08/06/2021;08:00:00;9.866;;;;
4454;08/06/2021;10:00:00;10.846;;;;
4455;08/06/2021;12:00:00;15.569;;;;
4456;08/06/2021;14:00:00;23.581;;;;
4457;08/06/2021;16:00:00;25.610;;;;
4458;08/06/2021;18:00:00;20.996;;;;
4459;08/06/2021;20:00:00;14.996;;;;
4460;08/06/2021;22:00:00;13.846;;;;
4461;08/07/2021;00:00:00;13.173;;;;
4462;08/07/2021;02:00:00;11.722;;;;
4463;08/07/2021;04:00:00;11.625;;;;
4464;08/07/2021;06:00:00;11.819;;;;
4465;08/07/2021;08:00:00;12.013;;;;
4466;08/07/2021;10:00:00;13.461;;;;
4467;08/07/2021;12:00:00;18.045;;;;
4468;08/07/2021;14:00:00;17.570;;;;
4469;08/07/2021;16:00:00;14.804;;;;
4470;08/07/2021;18:00:00;13.365;;;;
4471;08/07/2021;20:00:00;12.304;;;;
4472;08/07/2021;22:00:00;11.431;;;;
4473;08/08/2021;00:00:00;10.161;;;;
4474;08/08/2021;02:00:00;8.978;;;;
4475;08/08/2021;04:00:00;8.282;;;;
4476;08/08/2021;06:00:00;7.381;;;;
4477;08/08/2021;08:00:00;8.282;;;;
4478;08/08/2021;10:00:00;12.013;;;;
4479;08/08/2021;12:00:00;15.664;;;;
4480;08/08/2021;14:00:00;21.951;;;;
4481;08/08/2021;16:00:00;23.388;;;;
4482;08/08/2021;18:00:00;19.187;;;;
4483;08/08/2021;20:00:00;13.173;;;;
4484;08/08/2021;22:00:00;11.916;;;;
4485;08/09/2021;00:00:00;12.401;;;;
4486;08/09/2021;02:00:00;10.553;;;;
4487;08/09/2021;04:00:00;8.978;;;;
4488;08/09/2021;06:00:00;8.382;;;;
4489;08/09/2021;08:00:00;8.978;;;;
4490;08/09/2021;10:00:00;11.528;;;;
4491;08/09/2021;12:00:00;16.713;;;;
4492;08/09/2021;14:00:00;25.028;;;;
4493;08/09/2021;16:00:00;25.708;;;;
4494;08/09/2021;18:00:00;21.473;;;;
4495;08/09/2021;20:00:00;14.900;;;;
4496;08/09/2021;22:00:00;13.173;;;;
4497;08/10/2021;00:00:00;12.013;;;;
4498;08/10/2021;02:00:00;11.334;;;;
4499;08/10/2021;04:00:00;11.334;;;;
4500;08/10/2021;06:00:00;11.334;;;;
4501;08/10/2021;08:00:00;11.625;;;;
4502;08/10/2021;10:00:00;13.461;;;;
4503;08/10/2021;12:00:00;18.236;;;;
4504;08/10/2021;14:00:00;24.931;;;;
4505;08/10/2021;16:00:00;25.805;;;;
4506;08/10/2021;18:00:00;21.951;;;;
4507;08/10/2021;20:00:00;16.618;;;;
4508;08/10/2021;22:00:00;14.996;;;;
4509;08/11/2021;00:00:00;14.038;;;;
4510;08/11/2021;02:00:00;13.654;;;;
4511;08/11/2021;04:00:00;13.269;;;;
4512;08/11/2021;06:00:00;13.076;;;;
4513;08/11/2021;08:00:00;13.654;;;;
4514;08/11/2021;10:00:00;14.996;;;;
4515;08/11/2021;12:00:00;18.521;;;;
4516;08/11/2021;14:00:00;25.319;;;;
4517;08/11/2021;16:00:00;27.075;;;;
4518;08/11/2021;18:00:00;22.333;;;;
4519;08/11/2021;20:00:00;17.094;;;;
4520;08/11/2021;22:00:00;15.760;;;;
4521;08/12/2021;00:00:00;14.804;;;;
4522;08/12/2021;02:00:00;14.134;;;;
4523;08/12/2021;04:00:00;13.558;;;;
4524;08/12/2021;06:00:00;13.076;;;;
4525;08/12/2021;08:00:00;13.558;;;;
4526;08/12/2021;10:00:00;15.282;;;;
4527;08/12/2021;12:00:00;19.377;;;;
4528;08/12/2021;14:00:00;26.292;;;;
4529;08/12/2021;16:00:00;26.683;;;;
4530;08/12/2021;18:00:00;22.333;;;;
4531;08/12/2021;20:00:00;18.521;;;;
4532;08/12/2021;22:00:00;16.237;;;;
4533;08/13/2021;00:00:00;15.760;;;;
4534;08/13/2021;02:00:00;14.900;;;;
4535;08/13/2021;04:00:00;14.230;;;;
4536;08/13/2021;06:00:00;13.558;;;;
4537;08/13/2021;08:00:00;13.654;;;;
4538;08/13/2021;10:00:00;15.282;;;;
4539;08/13/2021;12:00:00;18.806;;;;
4540;08/13/2021;14:00:00;24.738;;;;
4541;08/13/2021;16:00:00;27.862;;;;
4542;08/13/2021;18:00:00;23.581;;;;
4543;08/13/2021;20:00:00;18.711;;;;
4544;08/13/2021;22:00:00;16.808;;;;
4545;08/14/2021;00:00:00;15.664;;;;
4546;08/14/2021;02:00:00;14.804;;;;
4547;08/14/2021;04:00:00;14.325;;;;
4548;08/14/2021;06:00:00;13.942;;;;
4549;08/14/2021;08:00:00;14.325;;;;
4550;08/14/2021;10:00:00;15.855;;;;
4551;08/14/2021;12:00:00;20.043;;;;
4552;08/14/2021;14:00:00;26.781;;;;
4553;08/14/2021;16:00:00;26.879;;;;
4554;08/14/2021;18:00:00;23.869;;;;
4555;08/14/2021;20:00:00;18.996;;;;
4556;08/14/2021;22:00:00;16.999;;;;
4557;08/15/2021;00:00:00;16.141;;;;
4558;08/15/2021;02:00:00;15.378;;;;
4559;08/15/2021;04:00:00;14.709;;;;
4560;08/15/2021;06:00:00;14.421;;;;
4561;08/15/2021;08:00:00;14.517;;;;
4562;08/15/2021;10:00:00;16.046;;;;
4563;08/15/2021;12:00:00;20.138;;;;
4564;08/15/2021;14:00:00;27.665;;;;
4565;08/15/2021;16:00:00;29.252;;;;
4566;08/15/2021;18:00:00;24.545;;;;
4567;08/15/2021;20:00:00;19.187;;;;
4568;08/15/2021;22:00:00;17.950;;;;
4569;08/16/2021;00:00:00;17.284;;;;
4570;08/16/2021;02:00:00;16.046;;;;
4571;08/16/2021;04:00:00;15.378;;;;
4572;08/16/2021;06:00:00;15.664;;;;
4573;08/16/2021;08:00:00;15.378;;;;
4574;08/16/2021;10:00:00;17.570;;;;
4575;08/16/2021;12:00:00;20.424;;;;
4576;08/16/2021;14:00:00;27.272;;;;
4577;08/16/2021;16:00:00;27.075;;;;
4578;08/16/2021;18:00:00;18.045;;;;
4579;08/16/2021;20:00:00;14.900;;;;
4580;08/16/2021;22:00:00;13.750;;;;
4581;08/17/2021;00:00:00;12.304;;;;
4582;08/17/2021;02:00:00;11.916;;;;
4583;08/17/2021;04:00:00;11.334;;;;
4584;08/17/2021;06:00:00;11.625;;;;
4585;08/17/2021;08:00:00;12.304;;;;
4586;08/17/2021;10:00:00;14.230;;;;
4587;08/17/2021;12:00:00;16.713;;;;
4588;08/17/2021;14:00:00;24.255;;;;
4589;08/17/2021;16:00:00;25.708;;;;
4590;08/17/2021;18:00:00;23.004;;;;
4591;08/17/2021;20:00:00;16.618;;;;
4592;08/17/2021;22:00:00;15.282;;;;
4593;08/18/2021;00:00:00;13.942;;;;
4594;08/18/2021;02:00:00;13.173;;;;
4595;08/18/2021;04:00:00;10.748;;;;
4596;08/18/2021;06:00:00;11.916;;;;
4597;08/18/2021;08:00:00;11.431;;;;
4598;08/18/2021;10:00:00;13.750;;;;
4599;08/18/2021;12:00:00;18.331;;;;
4600;08/18/2021;14:00:00;27.075;;;;
4601;08/18/2021;16:00:00;27.075;;;;
4602;08/18/2021;18:00:00;23.004;;;;
4603;08/18/2021;20:00:00;16.903;;;;
4604;08/18/2021;22:00:00;16.046;;;;
4605;08/19/2021;00:00:00;15.378;;;;
4606;08/19/2021;02:00:00;13.942;;;;
4607;08/19/2021;04:00:00;13.076;;;;
4608;08/19/2021;06:00:00;12.401;;;;
4609;08/19/2021;08:00:00;12.787;;;;
4610;08/19/2021;10:00:00;14.996;;;;
4611;08/19/2021;12:00:00;19.758;;;;
